month,label_name,count
2023-12,domain: sources,5
2023-12,domain: transforms,3
2023-12,domain: releasing,3
2023-12,domain: config,3
2023-12,type: tech debt,2
2023-12,domain: cli,2
2023-12,type: feature,1
2023-12,sink: greptimedb,1
2023-12,sink: gcp_chronicle,1
2023-12,meta: awaiting author,1
2023-12,editorial review,1
2023-12,domain: rfc,1
2023-12,domain: observability,1
2023-12,domain: codecs,1
2024-01,no-changelog,145
2024-01,domain: deps,111
2024-01,domain: core,31
2024-01,domain: vdev,27
2024-01,domain: external docs,22
2024-01,domain: sinks,14
2024-01,domain: sources,9
2024-01,domain: ci,8
2024-01,type: tech debt,5
2024-01,domain: transforms,3
2024-01,domain: releasing,3
2024-01,domain: config,3
2024-01,domain: codecs,3
2024-01,type: bug,1
2024-01,meta: awaiting author,1
2024-01,domain: topology,1
2024-01,domain: observability,1
2024-01,domain: cli,1
2024-01,dependencies,1
2024-02,no-changelog,129
2024-02,domain: deps,73
2024-02,domain: external docs,18
2024-02,domain: core,18
2024-02,domain: vdev,14
2024-02,domain: sources,11
2024-02,domain: sinks,11
2024-02,domain: tests,6
2024-02,domain: observability,6
2024-02,domain: releasing,5
2024-02,type: tech debt,4
2024-02,domain: ci,4
2024-02,type: bug,3
2024-02,domain: transforms,3
2024-02,domain: config,2
2024-02,source: splunk_hec,1
2024-02,source: mqtt,1
2024-02,sink: splunk_hec,1
2024-02,sink: datadog_logs,1
2024-02,domain: topology,1
2024-02,domain: rfc,1
2024-03,no-changelog,127
2024-03,domain: deps,69
2024-03,domain: external docs,23
2024-03,domain: core,18
2024-03,domain: sinks,17
2024-03,domain: sources,15
2024-03,domain: vdev,12
2024-03,type: tech debt,5
2024-03,domain: tests,5
2024-03,domain: ci,5
2024-03,type: bug,4
2024-03,domain: releasing,4
2024-03,source: datadog_agent,3
2024-03,domain: transforms,3
2024-03,dependencies,3
2024-03,sink: splunk_hec,2
2024-03,editorial review,2
2024-03,domain: rfc,2
2024-03,domain: observability,2
2024-03,transform: dedupe,1
2024-03,source: statsd,1
2024-03,sink: humio_metrics,1
2024-03,sink: humio_logs,1
2024-03,sink: datadog_logs,1
2024-03,meta: breaking change,1
2024-03,javascript,1
2024-03,domain: topology,1
2024-03,domain: codecs,1
2024-04,no-changelog,103
2024-04,domain: deps,74
2024-04,domain: external docs,11
2024-04,domain: core,11
2024-04,domain: sinks,10
2024-04,domain: ci,7
2024-04,domain: vdev,6
2024-04,domain: sources,6
2024-04,domain: releasing,3
2024-04,domain: transforms,2
2024-04,type: tech debt,1
2024-04,sink: datadog_logs,1
2024-04,meta: awaiting author,1
2024-04,domain: topology,1
2024-05,no-changelog,105
2024-05,domain: deps,70
2024-05,domain: core,13
2024-05,domain: external docs,12
2024-05,domain: vdev,11
2024-05,domain: sinks,10
2024-05,domain: transforms,9
2024-05,domain: ci,7
2024-05,domain: sources,6
2024-05,domain: topology,4
